hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
Resort Hotel,1.0,65,2,June,23,9,0,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,0,0,240.0,0.0,0.0,180.0,0.0,1.0
Resort Hotel,1.0,104,2,June,23,9,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,150.0,0.0,1.0
Resort Hotel,1.0,98,2,June,23,9,2,4,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,F,0,0,241.0,0.0,0.0,184.16,0.0,0.0
Resort Hotel,1.0,76,2,June,23,9,2,4,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,0,0,240.0,0.0,0.0,160.0,0.0,0.0
Resort Hotel,1.0,37,2,June,23,9,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,137.5,0.0,1.0
Resort Hotel,1.0,143,2,June,23,9,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,242.0,0.0,0.0,125.0,0.0,2.0
Resort Hotel,1.0,95,2,June,23,9,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,0,0,241.0,0.0,0.0,136.0,0.0,1.0
Resort Hotel,1.0,179,2,June,23,9,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,40.0,0.0,1.0,56.7,0.0,1.0
Resort Hotel,1.0,150,2,June,23,9,2,6,2,0,0,HB,DEU,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,155.0,0.0,1.0
Resort Hotel,1.0,66,2,June,23,9,2,7,2,0,0,BB,PRT,Online TA,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,108.0,0.0,4.0
Resort Hotel,1.0,6,2,June,23,10,0,1,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,C,0,0,240.0,0.0,0.0,180.0,0.0,0.0
Resort Hotel,1.0,6,2,June,23,10,0,1,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,132.0,0.0,1.0
Resort Hotel,1.0,37,2,June,23,10,2,2,2,2,0,HB,PAK,Online TA,TA/TO,0,0,0,C,0,0,240.0,0.0,0.0,228.0,0.0,1.0
Resort Hotel,1.0,21,2,June,23,10,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,155.0,0.0,1.0
Resort Hotel,1.0,128,2,June,23,10,2,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,157.0,0.0,2.0
Resort Hotel,1.0,193,2,June,23,10,2,5,2,0,0,BB,GBR,Direct,Direct,0,0,0,D,0,0,250.0,0.0,0.0,112.5,0.0,0.0
Resort Hotel,1.0,131,2,June,23,10,2,5,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,G,0,0,240.0,0.0,0.0,180.0,0.0,0.0
Resort Hotel,1.0,330,2,June,23,10,2,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,74.25,0.0,1.0
Resort Hotel,1.0,257,2,June,23,10,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,80.1,0.0,0.0
Resort Hotel,1.0,58,2,June,23,10,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,177.71,0.0,0.0
Resort Hotel,1.0,332,2,June,23,10,2,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,74.25,0.0,1.0
Resort Hotel,1.0,118,2,June,23,10,2,5,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,C,0,0,240.0,0.0,0.0,196.0,0.0,2.0
Resort Hotel,1.0,314,2,June,23,10,2,6,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,101.7,0.0,2.0
Resort Hotel,1.0,306,2,June,23,10,4,10,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,3.0,107.1,0.0,0.0
Resort Hotel,1.0,306,2,June,23,10,4,10,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,3.0,107.1,0.0,0.0
Resort Hotel,1.0,0,2,June,24,11,1,0,1,0,0,BB,PRT,Complementary,Direct,0,0,0,D,0,0,214.65992721391024,0.0,0.0,0.0,0.0,0.0
Resort Hotel,1.0,278,2,June,24,11,1,0,2,0,0,BB,SVK,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,93.6,0.0,0.0
Resort Hotel,1.0,20,2,June,24,11,1,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,8.0,0.0,2.0,66.0,0.0,0.0
Resort Hotel,1.0,29,2,June,24,11,2,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,0,241.0,0.0,0.0,136.0,0.0,1.0
Resort Hotel,1.0,27,2,June,24,11,2,1,3,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,0,214.65992721391024,0.0,0.0,120.0,0.0,1.0
Resort Hotel,1.0,29,2,June,24,11,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,170.0,0.0,1.0
Resort Hotel,1.0,83,2,June,24,11,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,410.0,0.0,0.0,56.7,0.0,0.0
Resort Hotel,1.0,108,2,June,24,11,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,410.0,0.0,0.0,63.0,0.0,0.0
Resort Hotel,1.0,27,2,June,24,11,2,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,0,214.65992721391024,0.0,0.0,106.67,0.0,1.0
Resort Hotel,1.0,231,2,June,24,11,2,2,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,G,0,0,240.0,0.0,0.0,180.0,0.0,0.0
Resort Hotel,1.0,131,2,June,24,11,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,410.0,0.0,0.0,56.7,0.0,0.0
Resort Hotel,1.0,184,2,June,24,11,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,410.0,0.0,0.0,63.0,0.0,0.0
Resort Hotel,1.0,135,2,June,24,11,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,410.0,0.0,0.0,56.7,0.0,0.0
Resort Hotel,1.0,125,2,June,24,11,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,410.0,0.0,0.0,63.0,0.0,0.0
Resort Hotel,1.0,141,2,June,24,11,2,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,142.0,0.0,1.0
Resort Hotel,1.0,117,2,June,24,11,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,410.0,0.0,0.0,63.0,0.0,0.0
Resort Hotel,1.0,167,2,June,24,11,2,3,1,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,101.0,0.0,2.0
Resort Hotel,1.0,114,2,June,24,11,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,0,0,5.0,0.0,3.0,126.4,0.0,3.0
Resort Hotel,1.0,192,2,June,24,11,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,314.0,0.0,0.0,88.0,0.0,0.0
Resort Hotel,1.0,114,2,June,24,11,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,0,0,241.0,0.0,0.0,117.04,0.0,1.0
Resort Hotel,1.0,41,2,June,24,11,4,7,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,181.0,0.0,0.0,157.5,0.0,0.0
Resort Hotel,1.0,319,2,June,24,12,1,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,74.25,0.0,0.0
Resort Hotel,1.0,13,2,June,24,12,1,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,0,214.65992721391024,0.0,0.0,75.0,0.0,0.0
Resort Hotel,1.0,70,2,June,24,12,1,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,170.0,0.0,0.0
Resort Hotel,1.0,237,2,June,24,12,1,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,80.1,0.0,2.0
Resort Hotel,1.0,19,2,June,24,12,1,4,4,0,0,BB,PRT,Direct,Direct,0,0,0,H,0,0,250.0,0.0,0.0,260.0,0.0,0.0
Resort Hotel,1.0,120,2,June,24,12,1,5,2,2,0,HB,DEU,Online TA,TA/TO,0,0,0,C,0,0,240.0,0.0,0.0,196.0,0.0,0.0
Resort Hotel,1.0,52,2,June,24,12,2,5,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,183.43,0.0,1.0
Resort Hotel,1.0,210,2,June,24,12,2,5,2,0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,0,6.0,0.0,0.0,115.2,0.0,0.0
Resort Hotel,1.0,94,2,June,24,12,3,5,2,2,0,BB,FRA,Online TA,TA/TO,0,0,0,C,0,0,240.0,0.0,0.0,160.0,0.0,1.0
Resort Hotel,1.0,271,2,June,24,12,3,5,2,0,0,Undefined,PRT,Offline TA/TO,TA/TO,0,0,0,E,0,0,40.0,0.0,0.0,137.7,0.0,1.0
Resort Hotel,1.0,298,2,June,24,12,3,7,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,107.1,0.0,0.0
Resort Hotel,1.0,230,2,June,24,12,4,10,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,0,315.0,0.0,1.0,93.6,0.0,0.0
Resort Hotel,1.0,216,2,June,24,12,4,10,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,0,315.0,0.0,1.0,93.6,0.0,0.0
Resort Hotel,1.0,162,2,June,24,13,0,2,3,1,0,BB,FIN,Online TA,TA/TO,0,0,0,H,0,0,240.0,0.0,0.0,185.0,0.0,1.0
Resort Hotel,1.0,12,2,June,24,13,0,3,2,0,0,HB,USA,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,202.0,0.0,1.0
Resort Hotel,1.0,133,2,June,24,13,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,410.0,0.0,0.0,56.7,0.0,0.0
Resort Hotel,1.0,138,2,June,24,13,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,410.0,0.0,0.0,56.7,0.0,0.0
Resort Hotel,1.0,140,2,June,24,13,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,410.0,0.0,0.0,56.7,0.0,0.0
Resort Hotel,1.0,135,2,June,24,13,2,5,2,0,0,BB,LUX,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,110.0,0.0,0.0
Resort Hotel,1.0,130,2,June,24,13,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,140.0,0.0,1.0
Resort Hotel,1.0,113,2,June,24,13,2,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,120.0,0.0,0.0
Resort Hotel,1.0,247,2,June,24,13,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,80.1,0.0,1.0
Resort Hotel,1.0,50,2,June,24,13,2,7,2,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,C,0,0,134.0,0.0,0.0,162.0,0.0,0.0
Resort Hotel,1.0,30,2,June,24,14,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,0,0,241.0,0.0,0.0,167.2,0.0,2.0
Resort Hotel,1.0,135,2,June,24,14,0,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,110.0,0.0,2.0
Resort Hotel,1.0,175,2,June,24,14,0,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,140.0,0.0,1.0
Resort Hotel,1.0,141,2,June,24,14,0,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,172.0,0.0,2.0
Resort Hotel,1.0,288,2,June,24,14,0,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,80.1,0.0,1.0
Resort Hotel,1.0,134,2,June,24,14,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,410.0,0.0,0.0,56.7,0.0,0.0
Resort Hotel,1.0,120,2,June,24,14,0,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,F,0,0,241.0,0.0,0.0,133.13,0.0,0.0
Resort Hotel,1.0,146,2,June,24,14,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,110.0,0.0,0.0
Resort Hotel,1.0,86,2,June,24,14,2,7,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,275.0,0.0,0.0,94.0,0.0,0.0
Resort Hotel,1.0,150,2,June,24,14,2,8,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,110.0,0.0,1.0
Resort Hotel,1.0,118,2,June,24,14,4,9,3,1,0,BB,IRL,Online TA,TA/TO,0,0,0,H,0,0,240.0,0.0,0.0,195.0,0.0,1.0
Resort Hotel,1.0,218,2,June,24,14,4,10,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,40.0,0.0,1.0,86.7,0.0,0.0
Resort Hotel,1.0,345,2,June,24,14,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,0,0,2.0,0.0,0.0,8.0,0.0,1.0
Resort Hotel,1.0,13,2,June,24,15,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,420.0,0.0,3.0,95.0,0.0,0.0
Resort Hotel,1.0,219,2,June,24,15,0,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,177.0,0.0,0.0,84.6,0.0,1.0
Resort Hotel,1.0,130,2,June,24,15,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,110.0,0.0,1.0
Resort Hotel,1.0,131,2,June,24,15,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,110.0,0.0,0.0
Resort Hotel,1.0,103,2,June,24,15,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,150.0,0.0,0.0
Resort Hotel,1.0,106,2,June,24,15,0,3,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,120.0,0.0,1.0
Resort Hotel,1.0,54,2,June,24,15,0,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,192.0,0.0,1.0
Resort Hotel,1.0,132,2,June,24,15,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,110.0,0.0,1.0
Resort Hotel,1.0,151,2,June,24,15,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,140.0,0.0,1.0
Resort Hotel,1.0,123,2,June,24,15,1,3,2,2,0,BB,ISR,Online TA,TA/TO,0,0,0,G,0,0,240.0,0.0,0.0,180.0,0.0,0.0
Resort Hotel,1.0,125,2,June,24,15,2,5,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,C,0,0,240.0,0.0,0.0,196.0,0.0,2.0
Resort Hotel,1.0,223,2,June,24,15,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,315.0,0.0,1.0,81.9,0.0,0.0
Resort Hotel,1.0,206,2,June,24,15,2,5,2,0,1,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,0,243.0,0.0,0.0,68.4,0.0,0.0
Resort Hotel,1.0,223,2,June,24,15,2,7,2,0,0,HB,DEU,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,170.0,0.0,0.0
Resort Hotel,1.0,295,2,June,24,15,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,243.0,0.0,1.0,56.7,0.0,0.0
Resort Hotel,1.0,8,2,June,24,16,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,0,214.65992721391024,0.0,0.0,75.0,0.0,0.0
Resort Hotel,1.0,20,2,June,24,16,0,2,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,C,0,0,240.0,0.0,0.0,238.0,0.0,0.0
Resort Hotel,1.0,0,2,June,24,16,0,2,2,0,0,BB,GBR,Direct,Direct,0,0,0,A,0,0,250.0,0.0,0.0,135.0,0.0,0.0
Resort Hotel,1.0,253,2,June,24,16,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,80.1,0.0,1.0
Resort Hotel,1.0,158,2,June,24,16,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,125.0,0.0,0.0
Resort Hotel,1.0,343,2,June,24,16,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,0,8.0,0.0,0.0,70.2,0.0,0.0
Resort Hotel,1.0,30,2,June,24,16,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,0.0,0.0,0.0
Resort Hotel,1.0,110,2,June,24,16,2,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,0,0,240.0,0.0,0.0,158.0,0.0,0.0
Resort Hotel,1.0,33,2,June,24,16,2,2,2,2,0,HB,AUS,Online TA,TA/TO,0,0,0,G,0,0,240.0,0.0,0.0,260.47125,0.0,0.0
Resort Hotel,1.0,36,2,June,24,16,2,2,2,2,0,BB,BRA,Online TA,TA/TO,0,0,0,G,0,0,240.0,0.0,0.0,260.47125,0.0,0.0
Resort Hotel,1.0,255,2,June,24,16,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,107.1,0.0,1.0
Resort Hotel,1.0,254,2,June,24,16,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,80.1,0.0,1.0
Resort Hotel,1.0,60,2,June,24,16,2,5,2,1,0,HB,GBR,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,167.0,0.0,1.0
Resort Hotel,1.0,55,2,June,24,16,2,5,2,1,0,HB,GBR,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,167.0,0.0,1.0
Resort Hotel,1.0,250,2,June,24,16,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,80.1,0.0,1.0
Resort Hotel,1.0,247,2,June,24,16,2,5,2,0,0,BB,IRL,Direct,Direct,0,0,0,A,0,0,250.0,0.0,0.0,72.09,0.0,1.0
Resort Hotel,1.0,248,2,June,24,16,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,80.1,0.0,0.0
Resort Hotel,1.0,55,2,June,24,16,2,5,1,1,0,HB,GBR,Online TA,TA/TO,0,0,0,C,0,0,240.0,0.0,0.0,248.0,0.0,1.0
Resort Hotel,1.0,60,2,June,24,16,2,5,1,1,0,HB,GBR,Online TA,TA/TO,0,0,0,C,0,0,240.0,0.0,0.0,248.0,0.0,1.0
Resort Hotel,1.0,308,2,June,24,16,3,7,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,80.1,0.0,1.0
Resort Hotel,1.0,310,2,June,24,16,3,7,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,80.1,0.0,0.0
Resort Hotel,1.0,368,2,June,24,17,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,200.0,0.0,1.0
Resort Hotel,1.0,5,2,June,24,17,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,0,348.0,0.0,0.0,158.0,0.0,0.0
Resort Hotel,1.0,139,2,June,24,17,1,1,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,140.0,0.0,1.0
Resort Hotel,1.0,145,2,June,24,17,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,0,314.0,0.0,0.0,100.8,0.0,0.0
Resort Hotel,1.0,155,2,June,24,17,2,4,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,0,0,240.0,0.0,0.0,180.0,0.0,0.0
Resort Hotel,1.0,250,2,June,24,17,2,5,1,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,93.6,0.0,3.0
Resort Hotel,1.0,215,2,June,24,17,2,5,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,140.0,0.0,2.0
Resort Hotel,1.0,250,2,June,24,17,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,80.1,0.0,2.0
Resort Hotel,1.0,112,2,June,24,17,2,5,2,2,0,BB,IRL,Online TA,TA/TO,0,0,0,C,0,0,240.0,0.0,0.0,158.0,0.0,0.0
Resort Hotel,1.0,307,2,June,24,17,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,93.6,0.0,2.0
Resort Hotel,1.0,321,2,June,24,17,2,6,2,0,0,HB,POL,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,130.5,0.0,1.0
Resort Hotel,1.0,251,2,June,24,17,3,6,2,0,0,HB,DEU,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,108.9,0.0,1.0
Resort Hotel,1.0,277,2,June,24,17,4,6,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,0,40.0,0.0,1.0,98.4,0.0,0.0
Resort Hotel,1.0,250,2,June,24,17,4,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,143.0,0.0,0.0,56.7,0.0,0.0
Resort Hotel,1.0,28,2,June,25,18,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,241.0,0.0,0.0,102.6,0.0,1.0
Resort Hotel,1.0,11,2,June,25,18,1,0,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,155.0,0.0,1.0
Resort Hotel,1.0,28,2,June,25,18,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,0,0,241.0,0.0,0.0,136.0,0.0,1.0
Resort Hotel,1.0,50,2,June,25,18,2,0,1,0,0,HB,GBR,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,212.0,0.0,1.0
Resort Hotel,1.0,147,2,June,25,18,2,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,140.0,0.0,1.0
Resort Hotel,1.0,131,2,June,25,18,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,410.0,0.0,0.0,63.0,0.0,0.0
Resort Hotel,1.0,165,2,June,25,18,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,410.0,0.0,0.0,49.95,0.0,2.0
Resort Hotel,1.0,115,2,June,25,18,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,410.0,0.0,0.0,63.0,0.0,0.0
Resort Hotel,1.0,143,2,June,25,18,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,410.0,0.0,0.0,56.7,0.0,0.0
Resort Hotel,1.0,116,2,June,25,18,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,410.0,0.0,0.0,63.0,0.0,0.0
Resort Hotel,1.0,26,2,June,25,18,2,3,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,136.0,0.0,1.0
Resort Hotel,1.0,135,2,June,25,18,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,112.0,0.0,1.0
Resort Hotel,1.0,45,2,June,25,18,2,4,2,0,0,HB,IRL,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,203.67,0.0,0.0
Resort Hotel,1.0,217,2,June,25,18,2,4,2,0,0,HB,CHE,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,170.0,0.0,2.0
Resort Hotel,1.0,129,2,June,25,18,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,483.0,0.0,0.0,63.0,0.0,0.0
Resort Hotel,1.0,244,2,June,25,18,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,40.0,0.0,1.0,56.7,0.0,0.0
Resort Hotel,1.0,312,2,June,25,18,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,80.1,0.0,1.0
Resort Hotel,1.0,57,2,June,25,18,2,5,1,1,0,HB,GBR,Online TA,TA/TO,0,0,0,C,0,0,240.0,0.0,0.0,248.0,0.0,1.0
Resort Hotel,1.0,193,2,June,25,18,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,0,243.0,0.0,0.0,68.4,0.0,0.0
Resort Hotel,1.0,263,2,June,25,18,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,0,243.0,0.0,1.0,96.4,0.0,0.0
Resort Hotel,1.0,57,2,June,25,18,2,5,2,1,0,HB,GBR,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,167.0,0.0,1.0
Resort Hotel,1.0,282,2,June,25,18,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,89.0,0.0,0.0
Resort Hotel,1.0,269,2,June,25,18,4,6,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,80.1,0.0,0.0
Resort Hotel,1.0,340,2,June,25,18,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,243.0,0.0,1.0,56.7,0.0,0.0
Resort Hotel,1.0,39,2,June,25,19,1,1,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,160.0,0.0,2.0
Resort Hotel,1.0,108,2,June,25,19,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,135.0,0.0,1.0
